catalogue_id,chunk_db_id,chunk_id,num,title,matched_line,match_score,low_confidence,entity_match_method,artist,school,object_type
BO0624_83753,122766,1,1,"RANG DE QUARANTE-TROIS PERLES, pluS une perle formant fermoir, pesant ensemble environ 872 grains.",12.0,93.0,False,none,,,
BO0624_83753,122767,2,2,"RANG DE CINQUANTE-CINQ PERLES,PeSant",13.0,81.6,False,none,,,
BO0624_83753,122768,3,3,"RANG DE sOIXANTE-TROIS PERLES, pesant environ 1.436 grains.",15.0,87.8,False,none,,,
BO0624_83753,122769,4,4,"RANG DE QUARANTE-NEUF PERLES, PeSant environ 56o grains.",16.0,87.9,False,none,,,
BO0624_83753,122770,5,5,"RANG DE SOIXANTE-UNE PERLES, peSant environ 48o grains.",17.0,87.7,False,none,,,
BO0624_83753,122771,6,6,"RANG DE SOIXANTE-QUATRE PERLES, pesant environ 628 grains.",18.0,88.3,False,none,,,
BO0624_83753,122772,7,7,"RANG DE SOIxANTE-HUIT PERLES, Pesant environ 728 grains.",19.0,87.9,False,none,,,
BO0624_83753,122773,8,8,"RANG DE SOIXANTE-DIx-HUIT PERLES, PeSant environ 1848 grains.",20.0,84.8,False,none,,,
BO0624_83753,122774,9,9,Rang de deux cent vingt-sept perles,,48.1,True,none,,,
BO0624_83753,122775,10,10,"DEUx BouToNS D'oREILLEs, formes chacun d'une perle montee en or et surmontee d'un petit brillant.",22.0,96.5,False,none,,,
BO0624_83753,739967,11,11,"DEUx BOUToNs D'oREILLEs, formes chacun d'une perle montee en or et surmontée d'un petit brillant.",26.0,97.5,False,none,,,
